"sitename","type","annual_1986","bare_1986","perennial_1986","shrub_1986","annual_1987","bare_1987","perennial_1987","shrub_1987","annual_1988","bare_1988","perennial_1988","shrub_1988","annual_1989","bare_1989","perennial_1989","shrub_1989","annual_1990","bare_1990","perennial_1990","shrub_1990","annual_1991","bare_1991","perennial_1991","shrub_1991","annual_1992","bare_1992","perennial_1992","shrub_1992","annual_1993","bare_1993","perennial_1993","shrub_1993","annual_1994","bare_1994","perennial_1994","shrub_1994","annual_1995","bare_1995","perennial_1995","shrub_1995","annual_1996","bare_1996","perennial_1996","shrub_1996","annual_1997","bare_1997","perennial_1997","shrub_1997","annual_1998","bare_1998","perennial_1998","shrub_1998","annual_1999","bare_1999","perennial_1999","shrub_1999","annual_2000","bare_2000","perennial_2000","shrub_2000","annual_2001","bare_2001","perennial_2001","shrub_2001","annual_2002","bare_2002","perennial_2002","shrub_2002","annual_2003","bare_2003","perennial_2003","shrub_2003","annual_2004","bare_2004","perennial_2004","shrub_2004","annual_2005","bare_2005","perennial_2005","shrub_2005","annual_2006","bare_2006","perennial_2006","shrub_2006","annual_2007","bare_2007","perennial_2007","shrub_2007","annual_2008","bare_2008","perennial_2008","shrub_2008","annual_2009","bare_2009","perennial_2009","shrub_2009","annual_2010","bare_2010","perennial_2010","shrub_2010","annual_2011","bare_2011","perennial_2011","shrub_2011","annual_2012","bare_2012","perennial_2012","shrub_2012","annual_2013","bare_2013","perennial_2013","shrub_2013","annual_2014","bare_2014","perennial_2014","shrub_2014","annual_2015","bare_2015","perennial_2015","shrub_2015","annual_2016","bare_2016","perennial_2016","shrub_2016","annual_2017","bare_2017","perennial_2017","shrub_2017","annual_2018","bare_2018","perennial_2018","shrub_2018","annual_2019","bare_2019","perennial_2019","shrub_2019","annual_2020","bare_2020","perennial_2020","shrub_2020","annual_2021","bare_2021","perennial_2021","shrub_2021","annual_2022","bare_2022","perennial_2022","shrub_2022","annual_2023","bare_2023","perennial_2023","shrub_2023","annual_2024","bare_2024","perennial_2024","shrub_2024"
"42802","occ_count",39.9500007629395,10.2799997329712,26.9500007629395,4.55999994277954,28.4500007629395,20.8600006103516,16.75,4.01999998092651,11.1499996185303,27.0300006866455,29.8400001525879,7.34000015258789,12.3999996185303,24.6399993896484,33.9199981689453,9.14000034332275,5.46000003814697,38.6599998474121,20.5200004577637,13.2799997329712,4.53000020980835,38.1300010681152,16.2999992370605,15.6000003814697,4.30999994277954,40.5900001525879,13.6800003051758,14.0200004577637,48.0999984741211,23.1299991607666,19.4400005340576,4.96999979019165,18.5699996948242,20.7900009155273,25.7099990844727,8.32999992370605,31.9799995422363,14.0900001525879,33.310001373291,5.5,46.560001373291,7.57999992370605,31.8199996948242,0.819999992847443,47.8800010681152,8.75,22.2299995422363,0.639999985694885,37.5200004577637,9.48999977111816,30.3600006103516,6.5,16.7700004577637,18.4899997711182,25.2900009155273,5.3899998664856,10.3299999237061,25.8099994659424,29.5400009155273,2.59999990463257,56.7700004577637,15.6599998474121,15.6599998474121,0.800000011920929,35.7900009155273,29.6100006103516,6.28000020980835,1.82000005245209,22.7399997711182,24.0599994659424,17.0499992370605,4.82999992370605,16.7900009155273,33.2900009155273,26.6499996185303,4.94000005722046,17.9200000762939,28.5,22.8099994659424,9.82999992370605,16.6100006103516,33.4799995422363,26.6299991607666,8.0600004196167,3.97000002861023,38.9000015258789,26.7399997711182,6.30999994277954,16.4899997711182,36.3400001525879,20.4599990844727,4.67000007629395,18.8799991607666,37.3699989318848,19.4500007629395,4.8899998664856,26.0900001525879,25.9200000762939,19.0100002288818,4.6100001335144,30.9300003051758,21.6700000762939,17.2700004577637,4.73000001907349,21.2099990844727,25.8099994659424,21.4699993133545,2.72000002861023,5.69000005722046,42.0200004577637,15.8800001144409,2.54999995231628,13.8199996948242,35.0499992370605,28.0699996948242,2.1800000667572,12.4200000762939,22.6399993896484,25.7399997711182,1.19000005722046,18.4500007629395,13.2600002288818,26.7600002288818,1.42999994754791,23.75,16.6900005340576,28.5100002288818,2.69000005722046,30.0900001525879,17,21.7399997711182,3.86999988555908,46.6199989318848,15.6899995803833,12.8900003433228,1.25999999046326,29.0300006866455,21.3199996948242,30.7999992370605,0.720000028610229,17.6900005340576,21.6399993896484,23.8700008392334,2.88000011444092,28.6100006103516,19.3600006103516,23.5900001525879,2.98000001907349,24.4799995422363,20.8899993896484,16.6399993896484,5.53999996185303,46.7299995422363,6.48000001907349,27.1200008392334,3.51999998092651
"42815","occ_count",33.4300003051758,14.2200002670288,36.0499992370605,4.57999992370605,26.0599994659424,18.8199996948242,15.1000003814697,4.55999994277954,9.02000045776367,29.8799991607666,27.2000007629395,8.39999961853027,11.6700000762939,20.7000007629395,39.9799995422363,7.73999977111816,10.8599996566772,35.0200004577637,18.5300006866455,11.9399995803833,4.75,38.4599990844727,15.3500003814697,19.3600006103516,3.48000001907349,46.0400009155273,10.8999996185303,16.5699996948242,34.9000015258789,25.7199993133545,21.2600002288818,6.48000001907349,18.0799999237061,22.0699996948242,24.75,6.94000005722046,38.5499992370605,11.3500003814697,26.6399993896484,4.65999984741211,49.1199989318848,6.76999998092651,26.2399997711182,1.87000000476837,51.5299987792969,8.56999969482422,15.3900003433228,0.490000009536743,42.310001373291,7.28000020980835,23.2999992370605,8.6899995803833,15.0600004196167,16.1800003051758,29.8799991607666,5.6100001335144,7.13000011444092,25.1100006103516,31.4699993133545,5.36999988555908,37.9599990844727,15.6599998474121,26.4400005340576,4.86999988555908,39.3300018310547,22.9699993133545,9.78999996185303,3.10999989509583,25.9400005340576,21.3299999237061,14.0799999237061,2.73000001907349,9.43000030517578,33.189998626709,31.0100002288818,5.86999988555908,18.0699996948242,26.7199993133545,21.1599998474121,11.289999961853,24.1700000762939,27.5400009155273,23.1599998474121,8.34000015258789,14.3699998855591,29.1499996185303,24.0599994659424,4.15999984741211,20.7299995422363,24.1499996185303,27.2700004577637,4.26999998092651,18.1700000762939,29.7000007629395,20.6100006103516,6.6100001335144,26.4899997711182,21.3199996948242,22.3799991607666,7.34999990463257,29.4500007629395,13.6199998855591,29.7600002288818,5.53000020980835,19.6700000762939,16.2199993133545,35.4900016784668,2.8199999332428,9.28999996185303,32.2799987792969,21.4599990844727,1.94000005722046,11.1999998092651,29.3999996185303,32.8499984741211,5.09999990463257,10.1300001144409,24.1499996185303,34.7599983215332,5.92000007629395,23.1299991607666,14.8999996185303,30.4799995422363,5.28999996185303,26.2999992370605,13.8199996948242,31.0499992370605,7.59000015258789,33.0800018310547,14.0600004196167,21.6900005340576,7.32999992370605,46.3699989318848,13.9099998474121,13.5299997329712,3.42000007629395,32.7799987792969,13.2200002670288,27.9899997711182,5.23999977111816,19.5499992370605,16.2999992370605,26.1100006103516,6.86999988555908,27.2099990844727,15.210000038147,26.5900001525879,7.96999979019165,18.7999992370605,16.3899993896484,18.5200004577637,8.30000019073486,52.9300003051758,4.26999998092651,29.6900005340576,4.28000020980835
"SSHPLA4","occ_count",19.5,18.7700004577637,27.1200008392334,11.6400003433228,10.9200000762939,30.5200004577637,19.3899993896484,13.3199996948242,8.32999992370605,33.7200012207031,24.5,13.0299997329712,8.5,25.5799999237061,37.1100006103516,8.73999977111816,7.23999977111816,33.939998626709,22.6299991607666,14.7600002288818,4.88000011444092,29.1299991607666,20.9500007629395,20.5900001525879,7.32000017166138,33.2700004577637,19.6800003051758,16.8099994659424,24.0599994659424,20.8600006103516,21.4500007629395,15.1899995803833,10.6999998092651,20.9599990844727,29.2000007629395,13.960000038147,24.1200008392334,15.3400001525879,26.6800003051758,13.8199996948242,24.7199993133545,13.1899995803833,26.6100006103516,12.8699998855591,16.9099998474121,18,23.6200008392334,13.1099996566772,14.6099996566772,14.75,25.2700004577637,18.5100002288818,11.6999998092651,18.3799991607666,27.2000007629395,17.5699996948242,9.27999973297119,22.5100002288818,26.8099994659424,17.1399993896484,13.6300001144409,17.9400005340576,25.9099998474121,19.8999996185303,21.4799995422363,14.5299997329712,17.8999996185303,17.6399993896484,25.8400001525879,13.3699998855591,20.6700000762939,15.9399995803833,12.3000001907349,19.8999996185303,27.2399997711182,15.6999998092651,17.3500003814697,17.7600002288818,21.5799999237061,17.3799991607666,17.5400009155273,18.6499996185303,26.2199993133545,17.7900009155273,10,23.5400009155273,23.5499992370605,19.1800003051758,17.5,16.8400001525879,22.6299991607666,13.3999996185303,15.9499998092651,16.8199996948242,22.1499996185303,17.25,23.7999992370605,12.5299997329712,24.6700000762939,19.1100006103516,24.6900005340576,11.6199998855591,26.8600006103516,14.8599996566772,28.6499996185303,9.09000015258789,28.0499992370605,10.3599996566772,19.7700004577637,15.8100004196167,18.6599998474121,10.4799995422363,11.3900003433228,19.0699996948242,33.5400009155273,12.6400003433228,14.9899997711182,20.1499996185303,27.3099994659424,15.3800001144409,15.6599998474121,17.7099990844727,27.3600006103516,14.0600004196167,19.8500003814697,14.2399997711182,36.9900016784668,13.0900001525879,21.4899997711182,14.3800001144409,29.9099998474121,14.9899997711182,23.6499996185303,15.9799995422363,23.9400005340576,14.8500003814697,11.3000001907349,19.7700004577637,25.8099994659424,17.6100006103516,10.3000001907349,22.3899993896484,21.3600006103516,23.3500003814697,9.34000015258789,18.7399997711182,26.3600006103516,24.3899993896484,10.710000038147,17.3700008392334,26.3500003814697,22.4099998474121,18.5400009155273,9.51000022888184,45.4700012207031,18.4400005340576
"42854","occ_count",25.9400005340576,13.9899997711182,29.9799995422363,6.92999982833862,16.4099998474121,23.0200004577637,22.4400005340576,6.59999990463257,22.3299999237061,22.2399997711182,25.8899993896484,8.18000030517578,11.1300001144409,18.9899997711182,37.7000007629395,9.63000011444092,9.86999988555908,27.6900005340576,26.6599998474121,12.25,9.47000026702881,26.3500003814697,20.5499992370605,17.1800003051758,7.80999994277954,34.2099990844727,19.2800006866455,15.2299995422363,18.4599990844727,18.8500003814697,31.4699993133545,12.9899997711182,15.6599998474121,18.3799991607666,31.1900005340576,10.1000003814697,33.7599983215332,11.210000038147,29.1000003814697,10.3999996185303,38.75,7.36999988555908,31.2199993133545,7.19000005722046,30.7000007629395,9.5600004196167,23.2900009155273,9.72999954223633,23.4599990844727,9.97999954223633,28.2600002288818,16.6800003051758,9.89000034332275,13.6000003814697,40.2000007629395,12.0600004196167,11.1800003051758,19.2600002288818,32.9599990844727,13.2399997711182,17.5699996948242,17.1100006103516,25.9699993133545,15.8800001144409,24.6100006103516,13.789999961853,20.4300003051758,14.2799997329712,30.7199993133545,12.9799995422363,19.1000003814697,15.4899997711182,13.9799995422363,19.3600006103516,28.0499992370605,15.4899997711182,23.7399997711182,15.5600004196167,22.9300003051758,15.539999961853,27.0100002288818,12.9899997711182,30.2600002288818,11.960000038147,17.3199996948242,15.5600004196167,28.5400009155273,13.9499998092651,14.5799999237061,15.3500003814697,27.0400009155273,14.039999961853,14.6999998092651,16.4500007629395,24.75,17.1399993896484,28.2999992370605,11.75,25.7999992370605,17.1200008392334,25.8799991607666,6.82000017166138,26.2199993133545,21.2900009155273,20.3500003814697,7.84999990463257,33.4599990844727,14.2399997711182,16.6000003814697,16.1299991607666,21.4099998474121,10.8100004196167,10.1700000762939,19.1399993896484,34.5699996948242,12.75,16.3899993896484,17.3299999237061,29.1900005340576,14.8400001525879,20.3199996948242,15.539999961853,29.5699996948242,12.7299995422363,19.5100002288818,14.3199996948242,33.4199981689453,13.8199996948242,18.1200008392334,14.6700000762939,28.4200000762939,18.0799999237061,21,13.789999961853,25.0699996948242,19.9500007629395,12.539999961853,16.5799999237061,22.8799991607666,19.3199996948242,11,19.4699993133545,22.2099990844727,23.2299995422363,13.4099998474121,14.8999996185303,29.2099990844727,20.7900009155273,14.4399995803833,12.3800001144409,26.3199996948242,20.4300003051758,26.3400001525879,10.8599996566772,26.3799991607666,15.4300003051758
"SSHALP1","occ_count",29.4599990844727,11.789999961853,26.8600006103516,8.64999961853027,21.1100006103516,19.7199993133545,20.7299995422363,8.57999992370605,26.1000003814697,15.3400001525879,25.1200008392334,8.57999992370605,14.7399997711182,15.0799999237061,40.1500015258789,9.85000038146973,9.46000003814697,24.2999992370605,25.3500003814697,14.3900003433228,6.32000017166138,23.3600006103516,24.4899997711182,18.7900009155273,5.98999977111816,31.2900009155273,23.5100002288818,14.0100002288818,11.5600004196167,20.1599998474121,34.8400001525879,14.0100002288818,9.43000030517578,17.2000007629395,36.8600006103516,13.8299999237061,30.3799991607666,12.539999961853,25.0900001525879,13.9899997711182,34.9500007629395,8.05000019073486,28.9699993133545,10.0600004196167,27.7099990844727,8.5,27.9200000762939,10.9799995422363,19.6900005340576,6.8899998664856,30.8299999237061,18.4300003051758,10.1000003814697,10.5799999237061,43.4799995422363,13.5600004196167,15.7799997329712,13.1999998092651,31.7099990844727,14.8500003814697,28.4500007629395,10.4700002670288,23.3999996185303,14.8500003814697,30.6599998474121,8.93000030517578,19.5200004577637,13.9399995803833,32.2799987792969,7.96999979019165,20.25,18.2199993133545,13.7600002288818,15.1599998474121,29.0900001525879,17.8500003814697,22.5400009155273,11.3299999237061,22.1599998474121,18.8600006103516,21.0100002288818,12.1099996566772,30.7600002288818,18.0599994659424,10.6899995803833,15.9799995422363,35.7299995422363,14.8599996566772,14.3800001144409,14.1300001144409,26.6399993896484,17.7199993133545,15.4200000762939,13.5699996948242,23.1599998474121,23.7399997711182,19.4799995422363,9.72000026702881,27.4099998474121,22.3600006103516,24.25,6.78999996185303,23.9400005340576,26.1900005340576,22.9599990844727,5.82000017166138,35.1500015258789,16.7600002288818,22.9500007629395,9.90999984741211,22.1000003814697,17.6499996185303,13.8100004196167,12.9099998474121,30.6399993896484,14.3100004196167,15.9099998474121,14.2700004577637,30.3299999237061,17.4300003051758,15.4899997711182,13.8599996566772,30.8299999237061,15.0799999237061,20.4200000762939,10.8000001907349,30.7099990844727,18.7000007629395,24.4599990844727,8.55000019073486,25.7299995422363,19.9200000762939,20.9400005340576,8.10999965667725,23.1499996185303,22.1700000762939,12.8900003433228,15.039999961853,21.9099998474121,20.6399993896484,9.6899995803833,20.7299995422363,24.4699993133545,22.2399997711182,12.8400001525879,13.9200000762939,30.7299995422363,21.3199996948242,11.7299995422363,10.289999961853,27.8799991607666,24.5599994659424,25.9899997711182,8.14000034332275,29.3400001525879,19.1399993896484
"49950","occ_count",52.810001373291,10.1400003433228,21.8500003814697,1.80999994277954,29.3400001525879,16.3799991607666,12.5,4.5,10.6499996185303,22.6800003051758,26.5300006866455,12.3599996566772,17.4699993133545,20.2900009155273,29.4200000762939,12.2600002288818,10.1300001144409,28.0599994659424,19.2800006866455,16.7000007629395,4.75,32.75,16.4200000762939,19.4400005340576,7.55999994277954,33.8699989318848,16.3199996948242,16.0900001525879,29.5300006866455,22.4300003051758,24.7299995422363,9.39000034332275,13.9499998092651,27.4200000762939,25.4899997711182,9.36999988555908,26.4400005340576,16.4899997711182,29.9300003051758,8.75,55.5699996948242,6.21000003814697,26.0300006866455,3.80999994277954,61.2200012207031,4.23999977111816,15.6000003814697,2.15000009536743,40.2099990844727,4.40999984741211,29.4500007629395,13.8999996185303,31.2199993133545,7.44999980926514,37.0800018310547,6.30999994277954,42.4300003051758,8.5,23.2600002288818,2.99000000953674,63.75,4.8600001335144,13.1599998474121,3.1800000667572,63.810001373291,8.93000030517578,1.02999997138977,0.140000000596046,49.2400016784668,8.1899995803833,14.3699998855591,3.29999995231628,39.9099998474121,12.2399997711182,18.3099994659424,6.67999982833862,44.9799995422363,9.94999980926514,16.8199996948242,9.02999973297119,49.3199996948242,11.6700000762939,16.75,3.35999989509583,36.3800010681152,13.2299995422363,16.0699996948242,3.49000000953674,34.2599983215332,12.0600004196167,29.6700000762939,3.53999996185303,44.3300018310547,15.0299997329712,17.1299991607666,5.26000022888184,34.2000007629395,11.3500003814697,26.7399997711182,6.82000017166138,56.8499984741211,4.59999990463257,26.2700004577637,1.1599999666214,72.6600036621094,3.73000001907349,9.60000038146973,0.0199999995529652,51.2000007629395,7.98999977111816,4.34999990463257,0.25,69.4000015258789,4.23000001907349,8.47999954223633,0.759999990463257,79.3300018310547,5.05000019073486,6.96999979019165,2.65000009536743,69.1900024414062,6.05000019073486,11.6700000762939,0.699999988079071,67.5599975585938,3.73000001907349,10.5,0.819999992847443,85.120002746582,3,2.09999990463257,0.180000007152557,90.2900009155273,1.99000000953674,0.100000001490116,0.949999988079071,71.6800003051758,5.88000011444092,6.90999984741211,2.60999989509583,29.0100002288818,14.789999961853,20.0499992370605,4.94999980926514,45.7900009155273,11.4200000762939,20.9899997711182,5.28999996185303,26.7099990844727,18.7299995422363,10.6599998474121,4.17000007629395,45.6800003051758,1.21000003814697,2.84999990463257,0.709999978542328
"49963","occ_count",49.939998626709,9.43000030517578,15.5900001525879,4.01999998092651,28.3799991607666,19.1800003051758,13.2799997329712,5.1100001335144,19.7999992370605,28.8299999237061,19.0799999237061,10.2399997711182,33.3699989318848,20.5699996948242,22.4500007629395,6.71999979019165,14.960000038147,25.7199993133545,23.1900005340576,11.1499996185303,27.8799991607666,13.6599998474121,32.3800010681152,7.28999996185303,29.25,23.9899997711182,9.36999988555908,6.6399998664856,43.7000007629395,15.5500001907349,22.1599998474121,5.84000015258789,31.7399997711182,11.2200002670288,25.8999996185303,6.3600001335144,57.5400009155273,5.42999982833862,12.2700004577637,2.42000007629395,67.6100006103516,3.51999998092651,13.5,2.08999991416931,63.3600006103516,3.98000001907349,12.9799995422363,2.71000003814697,43.9500007629395,4.13000011444092,32.1100006103516,7,42.9599990844727,5.92000007629395,34.4599990844727,1.08000004291534,59.7099990844727,6.11999988555908,14.5,0.980000019073486,69.3600006103516,3.44000005722046,10.3800001144409,1.50999999046326,59.7099990844727,10.6599998474121,3.55999994277954,0.620000004768372,63.0499992370605,7.42000007629395,11.0500001907349,3.38000011444092,45.1300010681152,12.3000001907349,14.6199998855591,6.19000005722046,49.4900016784668,7.76999998092651,21.6000003814697,5.8899998664856,61.060001373291,9.9399995803833,11.2200002670288,1.49000000953674,50.0299987792969,10.8000001907349,12.7700004577637,3.14000010490417,43.1100006103516,13.9499998092651,16.1499996185303,4.57000017166138,50.5900001525879,17.5100002288818,12.2200002670288,3.69000005722046,57.939998626709,9.21000003814697,20.1800003051758,1.54999995231628,76.7900009155273,1.87000000476837,14.9399995803833,0.949999988079071,67.6900024414062,2.78999996185303,13.1999998092651,1.03999996185303,46.2200012207031,7.32999992370605,10.039999961853,2.24000000953674,73.9100036621094,5.6399998664856,6.1399998664856,1.07000005245209,69.9800033569336,5.55999994277954,6.32999992370605,1.89999997615814,62.3699989318848,8.4399995803833,15.8400001525879,1.00999999046326,70.1900024414062,5.25,12.9799995422363,0.899999976158142,76.3899993896484,6.07000017166138,3.00999999046326,0.639999985694885,72.8399963378906,6.36999988555908,0.400000005960464,0.649999976158142,67.6800003051758,7.96000003814697,9.32999992370605,2.00999999046326,25.1800003051758,11.4899997711182,31.8099994659424,8.38000011444092,56.060001373291,8.39999961853027,9.47999954223633,5.96999979019165,23.7700004577637,23.6800003051758,10.6599998474121,1.5900000333786,52.7900009155273,2.53999996185303,1.20000004768372,0.870000004768372
"SRHALP3","occ_count",44.3400001525879,4.80999994277954,22.2299995422363,12.0500001907349,32.1199989318848,10.3100004196167,15.3199996948242,15.1800003051758,25.8899993896484,10.8299999237061,21.1700000762939,11.3400001525879,17.1299991607666,12.8999996185303,32.6199989318848,17.3899993896484,13.4799995422363,16.4599990844727,22.5599994659424,22.5200004577637,11.8000001907349,14.210000038147,28.0400009155273,19.9899997711182,13.289999961853,25.3500003814697,18.8199996948242,15.5900001525879,19.5900001525879,18.3099994659424,29.0499992370605,17.2199993133545,14.3500003814697,15.6899995803833,32.4199981689453,14.8900003433228,49.1100006103516,7.42999982833862,21.3799991607666,8.3100004196167,61.9500007629395,3.46000003814697,13.9300003051758,5.01000022888184,54.8699989318848,3.30999994277954,12.8400001525879,6.23000001907349,36.2200012207031,2.89000010490417,25.4400005340576,15.710000038147,28.5,4.8899998664856,27.3099994659424,13.4200000762939,38.7599983215332,5.69999980926514,20.2299995422363,9.93000030517578,49.0200004577637,4.46000003814697,19.6599998474121,8.59000015258789,60.4199981689453,6.55999994277954,3.70000004768372,4.23000001907349,43.3899993896484,6.48999977111816,17.3500003814697,9.61999988555908,24.9400005340576,14.6099996566772,18.5499992370605,12.0500001907349,29.2399997711182,10.0699996948242,29.0400009155273,13.1400003433228,38.3600006103516,9.77999973297119,23.6900005340576,10.3100004196167,30.4200000762939,15.9300003051758,15.6999998092651,8.8100004196167,23.7900009155273,16.2000007629395,21.2999992370605,10.3699998855591,29.8899993896484,20.7299995422363,16.2600002288818,13.9099998474121,33.4900016784668,12.6599998474121,23.5300006866455,13.8900003433228,51.1500015258789,3.22000002861023,15.5200004577637,12.6800003051758,54.7000007629395,1.37000000476837,18.2000007629395,8.82999992370605,33.0200004577637,6.23000001907349,10.1400003433228,11.3500003814697,23.4799995422363,8.85999965667725,11.3699998855591,18.9200000762939,21.8600006103516,15.2200002670288,22.4899997711182,22.4200000762939,28.5499992370605,14.3500003814697,27.5100002288818,13.3500003814697,44.9199981689453,8.68000030517578,23.9599990844727,7.19000005722046,53.7799987792969,9.14999961853027,16.2600002288818,4.71999979019165,48.4199981689453,8.63000011444092,13.3999996185303,10.6300001144409,27,10.2299995422363,26.5300006866455,18.5699996948242,11,13.9099998474121,30.1100006103516,16.4099998474121,30.7399997711182,9.28999996185303,27.3700008392334,13.0200004577637,29.2099990844727,17.8199996948242,17,7.6100001335144,59.4500007629395,2.70000004768372,14.4200000762939,1.72000002861023
"49989","occ_count",30.5300006866455,10.9200000762939,25.2399997711182,12.9700002670288,22.2600002288818,18.0599994659424,15.9899997711182,17.2199993133545,12.7399997711182,20.2800006866455,25.4699993133545,14.3299999237061,11.8400001525879,19.1000003814697,33.2299995422363,15.0699996948242,9.4399995803833,24.2600002288818,23.1399993896484,19.7000007629395,6.88000011444092,21.5200004577637,24.7299995422363,19.3600006103516,6.8600001335144,30.4400005340576,14.8400001525879,19.7800006866455,11.6899995803833,21.9899997711182,26.9099998474121,17.8700008392334,6.98000001907349,22.7000007629395,28.6700000762939,17.6200008392334,32.5299987792969,12.3900003433228,23.7099990844727,13.460000038147,38.0900001525879,8.77999973297119,21.4599990844727,13.2700004577637,27.5499992370605,10.1000003814697,22.7399997711182,19.1900005340576,16.0300006866455,15.5900001525879,25.3799991607666,17.8600006103516,5.55999994277954,52.7299995422363,15.0799999237061,5.1399998664856,14.1199998855591,45.7799987792969,12.8100004196167,10.1599998474121,38.9000015258789,22.4500007629395,13.4099998474121,7.17999982833862,17.3099994659424,38.7700004577637,10.0799999237061,7.8600001335144,13.9200000762939,38.5400009155273,13.25,11.0200004577637,35.6100006103516,31.7900009155273,6.53999996185303,13.4799995422363,18.9599990844727,28.4400005340576,11.039999961853,18.3899993896484,26.25,27.3999996185303,16.2600002288818,11.9099998474121,8.52000045776367,36.2599983215332,15.6300001144409,10.9899997711182,4.30000019073486,42.8699989318848,14.5699996948242,11.1599998474121,35.4799995422363,32.2200012207031,8.84000015258789,6.76999998092651,40.6399993896484,23.9400005340576,6.28000020980835,10.8699998855591,40.9000015258789,12.7299995422363,20.7000007629395,11.3599996566772,26.9799995422363,15.2799997329712,27.6299991607666,7.82999992370605,18.0100002288818,26.6299991607666,14.8500003814697,4.78999996185303,8.6899995803833,37.6699981689453,19.7900009155273,10.1199998855591,13.5799999237061,33.9700012207031,30.7099990844727,8.02999973297119,21.7800006866455,25.25,28.1599998474121,5.15000009536743,23.4799995422363,19.1000003814697,31.9500007629395,7.19999980926514,31,20.1100006103516,18.2099990844727,7.78000020980835,27.5300006866455,24.7000007629395,23.5799999237061,10.0299997329712,28.2299995422363,18.2099990844727,24.1100006103516,12.2600002288818,15,23.8199996948242,19.2000007629395,11.4399995803833,11.289999961853,27.6100006103516,24.0699996948242,15.2700004577637,14.6099996566772,25.0400009155273,20.0200004577637,16.0400009155273,47.4700012207031,5.15000009536743,28.5799999237061,5.17000007629395
"50002","occ_count",53.25,13.5900001525879,20.6499996185303,4.07000017166138,27.2099990844727,22.0100002288818,12.7399997711182,4.05999994277954,10.7299995422363,33.4799995422363,23.9300003051758,6.01000022888184,17.5300006866455,26.9799995422363,29.25,8.89000034332275,6.82999992370605,38.2099990844727,20.6800003051758,11.960000038147,5.8600001335144,36.0400009155273,21.6800003051758,13.539999961853,6.44000005722046,37.2400016784668,18.3999996185303,12.3599996566772,40.8300018310547,24.2999992370605,21.3400001525879,6.65999984741211,16.4099998474121,23.1000003814697,28.8999996185303,8.63000011444092,40.9000015258789,11.4899997711182,30.7199993133545,3.79999995231628,62.6399993896484,5.59000015258789,17.2000007629395,3.36999988555908,50.4799995422363,7.84000015258789,18.5599994659424,3.26999998092651,43.8499984741211,7.5,27.8799991607666,6.03999996185303,24.0599994659424,17.7000007629395,33.9500007629395,1.73000001907349,15.8599996566772,23.9500007629395,34.2099990844727,1.85000002384186,42.4799995422363,16.6399993896484,19.5100002288818,2.88000011444092,29.0599994659424,31.8500003814697,7.57000017166138,3.75,22.5499992370605,25.0699996948242,21.25,5.42000007629395,27.4699993133545,27.2600002288818,20.6599998474121,6.71000003814697,17.7199993133545,31.1599998474121,14.0600004196167,11.9799995422363,24.4899997711182,33.7900009155273,18.8600006103516,6.13000011444092,12.4099998474121,38.6500015258789,19.8500003814697,4.98000001907349,13.1300001144409,38.7599983215332,22.4799995422363,6.15999984741211,21.4300003051758,40.7700004577637,17.2999992370605,6.78999996185303,28.2900009155273,28.6200008392334,21.2700004577637,7.21000003814697,30.8899993896484,18.7999992370605,30.6000003814697,6.34000015258789,22.5499992370605,21.7999992370605,31.6700000762939,3.30999994277954,12.8800001144409,31.2900009155273,17.9400005340576,3.58999991416931,15.0100002288818,33.5,22.8099994659424,5.59999990463257,16.7900009155273,27.3799991607666,29.0200004577637,7.76000022888184,27.7700004577637,16.7999992370605,22.5799999237061,7.03000020980835,37.75,12.2799997329712,24.5900001525879,6.63000011444092,32.3600006103516,15.3100004196167,24.1200008392334,7.67999982833862,23.25,18.2600002288818,26.8799991607666,12.0200004577637,24.0599994659424,18.5799999237061,24.0499992370605,14.5799999237061,15.3999996185303,20.8199996948242,18.7999992370605,13.710000038147,18.5400009155273,18.1599998474121,26.7199993133545,14.8599996566772,12.3999996185303,19.2999992370605,19.7999992370605,19.2999992370605,30.3899993896484,8.76000022888184,35.3899993896484,13.710000038147
